UDI,Product_ID,Type,Air_temperature_K,Process_temperature_K,Rotational_speed_rpm,Torque_Nm,Tool_wear_min,Power_kW,Vibration_mms,Machine_failure
4535,L04535,L,298.4,308.3,1894,20.7,228,4.106,10.993,0
4536,L04536,L,299.5,309.8,1616,47.1,159,7.974,29.115,0
4537,L04537,L,300.6,311.0,1403,36.1,69,5.302,25.771,0
4538,M04538,M,299.6,309.5,1352,29.8,21,4.221,22.086,0
4539,L04539,L,300.5,312.2,1708,45.5,108,8.146,26.646,0
4540,L04540,L,301.3,311.4,1506,20.3,177,3.205,13.619,1
4541,L04541,L,300.6,311.6,1502,31.4,70,4.942,20.797,0
4542,L04542,L,298.7,309.5,1380,16.1,30,2.329,11.686,1
4543,L04543,L,298.7,307.4,1488,42.6,250,6.635,28.57,0
4544,L04544,L,297.1,307.0,1372,55.7,105,8.009,40.783,0
4545,L04545,L,298.3,310.4,1772,34.3,54,6.36,19.318,0
4546,M04546,M,303.9,313.4,1643,32.1,41,5.522,19.715,0
4547,L04547,L,298.4,307.7,1465,57.8,216,8.875,39.442,1
4548,M04548,M,297.6,307.8,1462,46.3,205,7.085,31.66,0
4549,M04549,M,300.6,310.2,1518,63.8,153,10.146,42.129,1
4550,M04550,M,299.8,309.0,1499,41.6,137,6.531,27.664,0
4551,H04551,H,299.6,309.1,1309,42.3,238,5.792,32.45,0
4552,L04552,L,302.8,314.3,1120,54.4,57,6.385,48.624,0
4553,L04553,L,301.1,311.0,1340,38.5,104,5.406,28.773,0
4554,M04554,M,298.9,307.6,1474,42.5,6,6.557,28.863,0
4555,L04555,L,299.2,307.6,1352,15.8,105,2.236,11.665,1
4556,L04556,L,299.0,311.2,1664,57.4,96,9.997,34.403,1
4557,M04557,M,301.7,311.5,1454,43.9,237,6.686,30.204,0
4558,M04558,M,299.4,309.8,1875,38.9,90,7.642,20.563,0
4559,H04559,H,296.4,305.6,1388,49.1,209,7.131,35.232,1
4560,H04560,H,299.9,310.2,1528,28.2,192,4.51,18.43,0
4561,M04561,M,296.9,308.4,1442,34.5,37,5.208,24.067,0
4562,L04562,L,304.4,313.7,1588,45.5,241,7.572,28.826,0
4563,M04563,M,298.1,308.5,1713,40.4,158,7.255,23.704,0
4564,L04564,L,299.7,308.3,1622,44.5,149,7.551,27.266,0
4565,L04565,L,300.5,312.5,1094,42.5,3,4.867,38.878,0
4566,M04566,M,299.4,309.7,1600,46.3,175,7.758,28.855,0
4567,L04567,L,299.4,309.0,1298,26.8,14,3.641,20.637,0
4568,L04568,L,300.8,310.5,1438,52.8,46,7.948,36.799,0
4569,L04569,L,303.1,312.5,1638,35.2,25,6.031,21.533,0
4570,M04570,M,301.5,311.1,1276,40.6,95,5.422,31.928,0
4571,L04571,L,303.0,310.5,1731,34.0,199,6.162,19.494,0
4572,M04572,M,297.9,307.8,1429,37.1,177,5.557,25.872,0
4573,L04573,L,300.6,310.5,1934,42.3,27,8.566,22.016,0
4574,M04574,M,300.3,310.8,1514,47.4,200,7.506,31.434,0
4575,M04575,M,300.7,310.2,1841,49.0,115,9.449,26.62,1
4576,L04576,L,302.8,312.0,1740,44.3,8,8.074,25.479,0
4577,L04577,L,299.6,309.6,1378,34.0,56,4.912,24.825,0
4578,L04578,L,299.2,307.6,1240,43.7,196,5.672,35.3,1
4579,H04579,H,301.1,311.2,1523,42.4,183,6.762,27.907,0
4580,M04580,M,296.4,304.6,1383,40.6,47,5.881,29.247,0
4581,H04581,H,299.5,310.6,1816,45.3,9,8.623,25.084,0
4582,L04582,L,299.7,310.4,1451,27.2,74,4.138,18.76,0
4583,M04583,M,298.2,307.2,1440,19.7,199,2.975,13.563,1
4584,M04584,M,302.1,312.8,1221,51.9,235,6.635,42.434,1
4585,M04585,M,297.9,308.0,1584,38.7,143,6.416,24.366,0
4586,H04586,H,299.7,308.7,1265,44.2,23,5.851,35.052,0
4587,L04587,L,300.6,308.6,1588,31.3,126,5.211,19.65,0
4588,L04588,L,302.7,313.0,1616,52.6,250,8.905,32.601,1
4589,M04589,M,300.0,309.2,1350,43.5,235,6.15,32.01,0
4590,M04590,M,301.9,313.0,1691,38.2,248,6.767,22.682,0
4591,L04591,L,301.4,311.4,1445,42.9,175,6.485,29.58,0
4592,L04592,L,300.2,309.5,1206,22.6,107,2.851,18.768,1
4593,L04593,L,297.8,309.6,1809,43.7,223,8.285,24.213,0
4594,L04594,L,297.1,307.7,1315,54.9,224,7.557,41.779,1
4595,L04595,L,300.2,306.6,1601,43.2,36,7.237,26.98,0
4596,M04596,M,298.9,308.4,1585,41.9,194,6.949,26.6,0
4597,M04597,M,301.8,310.5,1578,36.8,230,6.085,23.363,0
4598,L04598,L,301.5,310.7,1574,50.8,225,8.38,32.509,1
4599,L04599,L,299.6,309.5,1306,52.3,177,7.154,40.119,0
4600,L04600,L,297.7,308.0,1838,35.7,134,6.869,19.437,0
4601,L04601,L,301.0,311.3,1691,43.6,194,7.719,25.861,0
4602,M04602,M,298.0,309.0,1595,42.3,129,7.069,26.554,0
4603,H04603,H,298.5,309.1,1233,44.0,80,5.685,35.733,0
4604,L04604,L,298.0,308.6,1304,32.3,65,4.408,24.778,0
4605,M04605,M,299.7,309.9,1631,51.4,135,8.786,31.547,0
4606,M04606,M,302.3,313.6,1099,45.7,114,5.255,41.742,0
4607,M04607,M,300.0,309.7,1568,52.0,131,8.541,33.411,0
4608,L04608,L,299.1,308.8,1234,28.8,65,3.727,23.414,0
4609,H04609,H,296.9,305.0,1326,29.4,148,4.088,22.317,1
4610,L04610,L,301.1,312.2,1218,60.6,166,7.727,49.878,0
4611,L04611,L,298.4,308.4,1549,51.5,202,8.35,33.333,0
4612,L04612,L,300.2,313.2,1723,31.8,147,5.748,18.536,0
4613,L04613,L,299.3,308.9,1570,48.7,189,8.002,31.082,0
4614,L04614,L,301.7,311.8,1592,35.3,42,5.89,22.263,0
4615,L04615,L,299.7,310.2,1534,23.0,30,3.696,14.934,0
4616,L04616,L,299.9,308.8,1637,19.0,45,3.256,11.602,1
4617,M04617,M,301.0,311.3,1593,39.8,212,6.638,24.846,0
4618,M04618,M,304.2,314.2,1000,55.6,139,5.823,55.666,0
4619,L04619,L,301.8,311.5,1681,55.2,114,9.721,32.884,1
4620,M04620,M,299.8,311.0,1660,52.6,191,9.145,31.753,1
4621,M04621,M,300.0,309.1,1428,48.3,31,7.22,33.757,0
4622,M04622,M,299.0,309.2,1105,43.2,2,4.997,39.162,0
4623,L04623,L,298.1,309.6,1548,51.5,78,8.354,33.318,0
4624,M04624,M,298.9,308.2,1565,19.9,62,3.261,12.931,1
4625,H04625,H,298.5,308.2,1412,49.9,77,7.378,35.421,0
4626,M04626,M,301.3,313.7,1537,28.8,243,4.635,18.667,0
4627,L04627,L,297.9,308.3,1714,30.9,142,5.543,17.873,0
4628,L04628,L,302.7,312.2,1980,47.0,147,9.734,23.744,1
4629,M04629,M,301.5,312.3,1529,49.3,164,7.894,32.124,0
4630,L04630,L,300.0,309.5,1567,33.9,99,5.563,21.565,0
4631,L04631,L,300.0,308.4,1335,46.5,245,6.497,34.7,1
4632,L04632,L,298.9,310.3,1400,45.6,243,6.688,32.541,1
4633,M04633,M,300.5,309.4,1473,36.9,192,5.69,25.196,0
4634,M04634,M,302.2,314.6,1736,41.5,53,7.549,23.837,0
4635,L04635,L,298.6,308.1,1664,60.8,220,10.595,36.506,1
4636,H04636,H,296.9,309.1,1886,37.2,25,7.343,19.574,0
4637,L04637,L,301.4,310.0,1202,37.5,157,4.724,31.053,0
4638,M04638,M,300.6,311.7,1235,41.5,114,5.368,33.568,0
4639,M04639,M,297.8,308.3,1720,38.2,10,6.877,22.208,0
4640,M04640,M,298.5,309.4,1790,47.9,226,8.979,26.651,0
4641,H04641,H,298.3,309.2,1507,54.7,240,8.629,36.149,1
4642,L04642,L,298.6,308.1,1000,37.5,227,3.93,37.346,0
4643,M04643,M,299.4,308.0,1351,31.4,48,4.448,23.275,0
4644,L04644,L,299.5,309.4,1567,59.7,83,9.805,38.221,1
4645,M04645,M,298.7,308.9,1320,41.2,239,5.695,31.065,1
4646,M04646,M,298.5,308.0,1537,23.0,27,3.695,14.87,0
4647,M04647,M,299.5,309.8,1880,58.6,146,11.539,31.295,1
4648,L04648,L,300.3,310.7,1785,51.3,121,9.583,28.693,1
4649,M04649,M,299.4,308.5,1662,56.0,38,9.748,33.697,1
4650,L04650,L,302.3,312.7,1487,54.3,222,8.463,36.58,1
4651,L04651,L,301.0,310.7,1401,66.4,34,9.749,47.384,1
4652,M04652,M,296.8,306.1,1652,29.6,148,5.125,17.863,0
4653,L04653,L,301.0,311.8,1505,32.0,80,5.05,21.321,0
4654,M04654,M,301.2,310.4,1512,35.1,104,5.554,23.062,0
4655,L04655,L,299.1,308.7,1190,34.8,53,4.335,29.081,0
4656,L04656,L,297.0,307.1,1357,41.2,156,5.859,30.312,0
4657,M04657,M,300.0,311.4,1650,35.1,247,6.066,21.34,0
4658,L04658,L,300.0,310.2,1280,28.1,208,3.767,22.077,0
4659,L04659,L,297.8,308.3,1553,31.3,171,5.084,20.077,0
4660,M04660,M,297.1,306.8,1583,37.1,189,6.142,23.503,0
4661,L04661,L,299.8,309.7,1594,51.4,210,8.588,32.407,0
4662,M04662,M,299.5,309.5,1612,34.2,118,5.781,21.248,0
4663,L04663,L,299.2,309.5,1626,48.1,142,8.188,29.654,0
4664,M04664,M,299.8,309.5,1375,26.8,224,3.858,19.665,0
4665,M04665,M,297.8,309.1,1206,8.0,174,1.012,6.57,1
4666,M04666,M,299.1,308.8,1325,38.7,34,5.367,29.153,0
4667,L04667,L,301.1,309.4,1646,33.9,195,5.843,20.756,0
4668,M04668,M,299.3,312.0,1260,31.2,6,4.114,24.657,0
4669,M04669,M,296.7,306.3,1292,30.0,212,4.06,23.246,0
4670,M04670,M,299.1,310.4,1291,32.9,197,4.45,25.445,0
4671,L04671,L,297.9,309.3,1131,30.1,208,3.568,26.778,0
4672,M04672,M,300.5,311.5,1271,31.0,6,4.129,24.305,0
4673,M04673,M,300.6,310.4,1700,26.4,243,4.702,15.529,0
4674,L04674,L,296.7,307.0,1357,18.7,154,2.658,13.684,1
4675,L04675,L,301.5,310.2,1150,17.9,200,2.157,15.421,1
4676,M04676,M,297.8,309.8,1398,64.6,142,9.457,46.038,1
4677,L04677,L,303.1,312.3,1602,39.4,85,6.605,24.556,0
4678,H04678,H,299.9,309.6,1134,55.2,74,6.56,48.772,0
4679,M04679,M,297.5,307.6,1691,38.2,17,6.767,22.611,0
4680,M04680,M,297.7,307.6,1212,38.6,136,4.893,31.842,0
4681,L04681,L,300.7,310.0,1421,43.1,36,6.408,30.266,0
4682,L04682,L,299.2,310.6,1418,46.4,142,6.892,32.813,0
4683,H04683,H,299.8,310.8,1388,27.5,156,4.001,19.914,0
4684,L04684,L,303.2,313.5,1487,36.2,111,5.638,24.358,0
4685,M04685,M,298.6,308.2,1656,43.0,39,7.464,26.02,0
4686,L04686,L,300.1,311.2,1492,20.7,108,3.228,13.805,1
4687,L04687,L,302.8,312.4,1379,53.0,220,7.649,38.613,1
4688,L04688,L,300.5,312.1,1591,50.6,115,8.438,31.893,0
4689,L04689,L,296.8,306.9,1541,19.0,86,3.064,12.304,1
4690,H04690,H,301.0,312.2,1366,31.2,157,4.465,22.829,0
4691,L04691,L,297.7,307.6,1508,41.0,155,6.484,27.173,0
4692,L04692,L,302.8,312.9,1350,48.4,23,6.843,35.848,0
4693,L04693,L,298.4,309.6,1327,55.3,59,7.678,41.673,0
4694,L04694,L,305.9,318.1,1661,33.6,124,5.85,20.072,0
4695,L04695,L,302.9,314.5,1589,63.4,92,10.549,39.853,1
4696,M04696,M,298.4,309.3,1654,39.5,80,6.844,23.875,0
4697,L04697,L,300.0,310.6,1627,37.8,111,6.433,23.206,0
4698,L04698,L,301.5,311.0,1323,45.6,73,6.318,34.509,0
4699,L04699,L,301.6,311.9,1700,43.1,87,7.675,25.357,0
4700,H04700,H,300.9,310.0,1440,42.5,193,6.418,29.578,0
4701,L04701,L,302.5,312.9,1686,60.0,128,10.586,35.554,1
4702,L04702,L,299.8,310.2,1475,42.5,218,6.56,28.895,0
4703,M04703,M,299.3,307.3,1563,30.2,237,4.935,19.365,0
4704,L04704,L,299.3,309.3,1569,31.6,231,5.191,20.371,0
4705,L04705,L,301.7,312.1,1663,54.7,63,9.528,32.985,1
4706,L04706,L,300.7,310.6,1173,46.8,118,5.754,39.853,0
4707,M04707,M,300.6,310.9,1185,24.4,134,3.032,20.611,1
4708,L04708,L,301.6,310.2,1634,23.9,213,4.098,14.6,0
4709,M04709,M,295.9,305.1,1571,40.3,140,6.623,25.617,0
4710,M04710,M,300.6,311.7,1345,46.2,63,6.502,34.436,0
4711,L04711,L,300.4,310.4,1573,33.2,137,5.472,21.088,0
4712,L04712,L,303.3,313.7,1218,23.2,11,2.96,18.983,1
4713,L04713,L,296.9,306.4,2153,28.7,209,6.481,13.405,0
4714,M04714,M,303.1,313.1,1762,56.5,141,10.419,31.954,1
4715,L04715,L,300.2,307.8,1624,45.0,163,7.65,27.595,0
4716,L04716,L,301.0,311.8,1515,50.0,50,7.933,33.039,0
4717,L04717,L,303.4,315.2,1376,51.6,140,7.444,37.35,0
4718,H04718,H,301.1,310.1,1238,33.7,133,4.374,27.206,0
4719,L04719,L,300.8,309.9,1477,36.3,155,5.611,24.638,0
4720,H04720,H,300.5,310.9,1328,38.3,212,5.329,28.671,0
4721,L04721,L,299.0,310.5,1340,44.2,191,6.196,32.791,0
4722,L04722,L,299.9,309.9,1217,50.9,137,6.484,41.689,0
4723,L04723,L,298.6,307.3,1550,58.7,223,9.527,37.599,1
4724,L04724,L,299.9,309.7,1425,48.1,90,7.182,33.984,0
4725,L04725,L,295.3,304.3,1607,48.2,123,8.114,30.015,0
4726,L04726,L,300.9,310.2,1591,59.3,162,9.877,37.174,1
4727,H04727,H,299.8,309.5,1546,37.9,110,6.143,24.42,0
4728,M04728,M,299.3,308.4,2032,51.9,90,11.041,25.758,1
4729,M04729,M,300.4,309.7,1665,45.8,28,7.981,27.567,0
4730,L04730,L,297.1,307.2,1248,46.1,159,6.031,36.969,0
4731,L04731,L,303.9,314.1,1592,37.9,48,6.31,23.904,0
4732,L04732,L,299.8,308.4,1489,26.1,35,4.064,17.537,0
4733,M04733,M,299.7,310.1,1232,43.4,46,5.604,35.225,0
4734,H04734,H,298.1,307.7,1216,43.5,172,5.537,35.714,0
4735,L04735,L,300.0,310.8,1591,34.2,35,5.704,21.47,0
4736,L04736,L,302.8,313.6,1640,39.0,244,6.701,23.706,0
4737,L04737,L,302.1,311.5,1291,31.2,190,4.215,24.269,0
4738,L04738,L,301.7,312.3,1694,31.3,98,5.547,18.405,0
4739,L04739,L,301.1,310.3,1557,35.2,148,5.738,22.737,0
4740,M04740,M,299.3,310.6,1739,26.7,2,4.866,15.278,0
4741,M04741,M,297.1,306.3,1718,34.2,211,6.146,19.828,0
4742,L04742,L,299.6,310.0,1468,47.1,68,7.248,32.058,0
4743,L04743,L,299.5,309.3,1827,54.6,18,10.439,29.772,1
4744,H04744,H,302.1,311.1,1275,60.8,190,8.113,47.585,0
4745,L04745,L,300.6,311.5,1978,36.0,82,7.457,18.254,0
4746,L04746,L,303.2,312.6,1324,52.0,142,7.211,39.389,0
4747,L04747,L,302.4,310.7,1490,43.4,211,6.768,29.124,0
4748,L04748,L,299.1,306.2,1387,37.6,194,5.463,27.017,0
4749,L04749,L,296.4,305.5,1425,44.0,84,6.568,30.84,0
4750,M04750,M,302.8,314.1,2085,51.0,217,11.138,24.416,1
4751,L04751,L,302.7,314.0,1407,35.0,97,5.161,25.05,0
4752,L04752,L,297.3,306.5,1670,34.8,125,6.084,20.926,0
4753,M04753,M,303.0,312.6,1453,35.9,153,5.462,24.832,0
4754,L04754,L,300.8,310.3,1687,33.7,18,5.96,19.921,0
4755,M04755,M,300.3,309.0,1391,52.0,149,7.574,37.243,0
4756,M04756,M,303.2,312.3,1551,32.4,144,5.257,20.919,0
4757,L04757,L,302.7,313.7,1626,34.1,218,5.809,20.944,1
4758,M04758,M,301.3,311.8,1356,43.1,88,6.12,31.831,0
4759,L04759,L,300.9,311.2,2052,42.3,61,9.088,20.661,1
4760,H04760,H,301.2,309.9,1636,35.9,119,6.151,21.903,0
4761,L04761,L,299.2,309.3,1455,56.8,172,8.659,39.168,0
4762,H04762,H,299.9,307.6,1361,33.7,140,4.801,24.619,1
4763,M04763,M,298.2,309.0,1518,38.3,35,6.088,25.229,0
4764,L04764,L,299.3,309.6,1257,20.7,87,2.729,16.564,1
4765,L04765,L,299.3,307.9,1856,37.0,16,7.183,20.074,0
4766,H04766,H,298.7,310.3,1586,26.8,185,4.447,16.89,0
4767,M04767,M,300.3,308.5,1482,30.8,221,4.787,20.928,0
4768,L04768,L,299.4,309.9,1709,20.4,11,3.659,12.079,0
4769,M04769,M,301.0,311.6,1356,31.1,131,4.412,23.155,0
4770,L04770,L,296.8,305.5,1269,39.2,141,5.215,30.966,0
4771,L04771,L,299.8,309.7,1474,37.6,110,5.797,25.686,0
4772,L04772,L,300.3,308.6,1526,35.9,126,5.727,23.583,0
4773,L04773,L,299.4,306.5,1606,36.8,178,6.181,22.728,0
4774,M04774,M,299.7,308.6,1205,35.0,121,4.409,29.013,0
4775,L04775,L,296.8,306.2,1409,39.7,230,5.85,28.057,0
4776,M04776,M,300.7,311.4,1000,38.9,135,4.073,39.051,0
4777,L04777,L,301.3,311.4,1264,42.7,18,5.657,33.85,0
4778,L04778,L,301.0,311.1,1643,38.0,238,6.537,22.99,0
4779,L04779,L,302.1,311.1,1692,35.7,37,6.32,21.163,0
4780,L04780,L,300.4,309.9,1272,47.8,196,6.363,37.709,0
4781,L04781,L,301.0,310.0,1435,46.0,132,6.917,32.034,0
4782,L04782,L,300.3,309.1,1505,39.7,185,6.254,26.316,0
4783,L04783,L,301.4,310.8,1716,52.0,128,9.333,30.301,1
4784,L04784,L,296.8,306.9,1806,40.8,15,7.72,22.427,0
4785,L04785,L,298.2,307.6,1531,38.4,94,6.153,25.151,0
4786,L04786,L,303.2,312.9,1448,39.3,155,5.961,27.322,0
4787,M04787,M,295.1,305.8,1211,41.7,157,5.283,34.322,0
4788,H04788,H,299.7,309.2,1522,30.8,243,4.912,20.444,0
4789,L04789,L,302.3,311.0,1915,21.3,152,4.264,11.203,0
4790,L04790,L,299.8,310.4,1758,42.8,72,7.882,24.346,0
4791,L04791,L,299.2,309.5,1535,48.3,11,7.77,31.556,0
4792,H04792,H,300.3,310.6,1561,30.0,197,4.901,19.376,0
4793,L04793,L,299.3,309.9,1362,50.7,222,7.237,37.253,1
4794,L04794,L,300.1,310.5,1429,23.5,153,3.521,16.514,0
4795,L04795,L,298.6,308.7,1530,34.4,121,5.512,22.445,0
4796,L04796,L,302.2,314.6,1530,57.1,215,9.143,37.279,1
4797,L04797,L,302.8,311.6,1702,43.6,60,7.764,25.661,0
4798,M04798,M,299.7,309.1,1692,37.0,100,6.553,21.83,0
4799,L04799,L,297.2,308.2,1604,42.5,127,7.143,26.458,0
4800,M04800,M,299.0,309.1,1300,52.0,12,7.075,40.082,0
4801,L04801,L,299.6,310.4,1308,25.5,172,3.499,19.585,1
4802,L04802,L,301.0,311.2,1322,53.2,47,7.364,40.165,0
4803,H04803,H,298.0,309.4,1547,35.1,83,5.687,22.863,0
4804,L04804,L,298.5,307.5,1095,47.1,104,5.398,43.221,0
4805,M04805,M,301.0,312.4,1499,33.9,160,5.314,22.692,0
4806,L04806,L,301.9,313.0,1782,56.8,16,10.605,31.781,1
4807,L04807,L,298.8,307.5,1633,39.7,85,6.789,24.339,0
4808,H04808,H,297.3,308.0,1430,26.7,69,4.0,18.74,0
4809,L04809,L,306.6,316.5,1360,44.7,0,6.368,32.701,0
4810,M04810,M,301.6,311.0,1661,53.0,173,9.222,32.032,1
4811,L04811,L,299.5,307.6,1561,51.9,59,8.482,33.253,0
4812,M04812,M,301.7,310.7,1451,40.9,42,6.219,28.329,0
4813,L04813,L,299.8,310.5,1382,48.1,199,6.965,34.784,0
4814,L04814,L,301.7,312.5,1515,35.8,10,5.678,23.664,0
4815,M04815,M,300.3,310.1,1439,45.9,225,6.92,31.949,0
4816,H04816,H,300.2,311.0,1657,43.6,172,7.57,26.35,0
4817,H04817,H,299.8,310.7,1748,11.0,43,2.022,6.368,1
4818,M04818,M,297.1,307.3,1227,30.0,88,3.853,24.44,0
4819,M04819,M,303.9,313.2,1255,42.1,237,5.529,33.415,0
4820,L04820,L,298.1,308.6,1770,41.6,155,7.718,23.332,0
4821,L04821,L,297.3,307.8,1533,39.7,152,6.375,25.838,0
4822,L04822,L,299.6,310.2,1274,40.9,163,5.454,32.186,0
4823,L04823,L,298.1,308.9,1697,52.1,116,9.253,30.59,1
4824,L04824,L,299.9,308.5,1568,43.5,42,7.151,27.869,0
4825,L04825,L,301.4,310.9,1941,16.7,38,3.389,8.731,1
4826,L04826,L,302.0,310.1,1453,59.5,172,9.05,40.983,1
4827,M04827,M,301.6,312.4,1722,20.9,221,3.775,12.142,1
4828,L04828,L,299.4,309.2,1210,49.6,75,6.284,41.071,0
4829,L04829,L,300.1,310.5,1779,24.4,126,4.538,13.805,0
4830,L04830,L,300.8,309.3,1689,54.2,248,9.592,32.091,1
4831,M04831,M,296.5,307.9,1821,37.2,64,7.097,20.449,0
4832,M04832,M,301.1,309.9,1722,43.8,98,7.907,25.377,0
4833,M04833,M,297.1,307.9,1480,20.1,91,3.122,13.634,1
4834,L04834,L,304.1,314.2,1266,47.3,8,6.269,37.158,0
4835,L04835,L,299.2,309.0,1380,44.2,127,6.38,31.982,0
4836,L04836,L,299.6,309.4,1148,46.2,52,5.55,40.143,0
4837,L04837,L,298.5,307.8,1316,49.5,32,6.82,37.607,0
4838,L04838,L,298.7,310.0,1585,41.8,178,6.936,26.28,0
4839,L04839,L,304.5,314.6,1490,37.9,191,5.914,25.233,0
4840,L04840,L,301.9,310.6,1455,31.9,222,4.86,21.849,0
4841,H04841,H,296.9,306.5,1341,35.6,234,4.996,26.469,1
4842,H04842,H,303.0,313.1,1146,52.1,217,6.246,45.557,0
4843,L04843,L,302.4,313.3,1536,31.6,31,5.088,20.518,0
4844,L04844,L,299.4,308.8,1576,21.6,56,3.559,13.603,0
4845,L04845,L,300.6,310.1,1302,30.1,31,4.106,23.024,0
4846,L04846,L,300.0,310.0,1393,46.1,88,6.721,33.172,0
4847,H04847,H,303.9,314.8,1808,37.0,31,7.002,20.422,0
4848,L04848,L,298.4,307.0,1732,46.0,163,8.351,26.614,0
4849,M04849,M,300.3,310.8,1203,20.0,179,2.519,16.465,1
4850,L04850,L,299.1,308.7,1483,10.2,40,1.58,6.685,1
4851,H04851,H,297.1,306.8,1791,42.6,155,7.997,23.718,0
4852,L04852,L,304.4,316.4,1457,50.0,6,7.635,34.518,0
4853,M04853,M,297.6,307.4,1446,22.9,109,3.467,15.718,1
4854,L04854,L,300.4,311.2,1719,45.3,71,8.145,26.274,0
4855,M04855,M,296.5,307.2,1697,51.9,250,9.226,30.579,1
4856,L04856,L,299.2,308.0,1687,40.0,231,7.059,23.621,0
4857,L04857,L,300.8,309.0,1448,49.0,37,7.43,33.904,0
4858,H04858,H,298.4,309.2,1633,41.9,229,7.164,25.584,0
4859,H04859,H,301.2,310.1,1799,37.4,105,7.04,20.664,0
4860,M04860,M,299.5,307.8,1490,48.2,144,7.522,32.627,0
4861,M04861,M,302.3,313.3,1419,59.1,133,8.788,41.566,0
4862,M04862,M,302.7,311.7,1746,34.4,182,6.294,19.794,0
4863,L04863,L,298.8,308.1,1909,39.1,84,7.821,20.399,0
4864,L04864,L,300.2,312.1,1923,30.1,17,6.06,15.495,0
4865,L04865,L,300.4,308.7,1425,41.6,104,6.201,29.148,0
4866,M04866,M,301.2,310.0,1445,38.4,136,5.817,26.462,0
4867,L04867,L,300.0,309.6,1294,51.6,139,6.991,39.82,0
4868,L04868,L,300.4,310.1,1524,54.2,198,8.647,35.492,0
4869,L04869,L,299.5,308.6,1285,47.9,11,6.444,37.381,0
4870,M04870,M,300.2,309.1,1395,50.5,247,7.371,36.032,1
4871,L04871,L,302.6,314.1,1640,33.0,248,5.66,20.157,0
4872,L04872,L,301.3,311.6,1578,30.5,25,5.032,19.326,0
4873,L04873,L,301.4,312.0,1138,44.4,86,5.287,38.97,0
4874,L04874,L,301.4,311.3,1814,40.2,148,7.637,22.085,0
4875,L04875,L,299.7,310.0,1283,60.0,93,8.058,46.791,0
4876,M04876,M,300.6,311.6,1308,20.8,122,2.846,15.914,1
4877,M04877,M,297.8,306.8,1252,46.2,81,6.058,36.931,0
4878,M04878,M,302.5,312.8,1368,46.0,178,6.593,33.627,0
4879,L04879,L,294.4,305.1,1321,32.4,91,4.478,24.404,0
4880,M04880,M,299.8,311.4,1326,30.3,107,4.209,22.965,0
4881,L04881,L,302.3,314.2,1007,36.6,144,3.861,36.347,0
4882,L04882,L,297.3,307.3,1526,23.6,242,3.769,15.394,1
4883,M04883,M,300.8,311.9,1546,54.6,160,8.838,35.19,0
4884,L04884,L,298.6,306.0,1949,67.0,24,13.675,34.475,1
4885,L04885,L,299.3,310.8,1597,36.6,80,6.12,23.045,0
4886,M04886,M,301.9,311.2,1401,33.6,105,4.929,24.051,0
4887,L04887,L,300.4,310.2,1260,26.9,185,3.548,21.409,0
4888,M04888,M,295.9,306.4,1481,29.0,112,4.503,19.728,0
4889,L04889,L,298.0,307.9,1590,34.1,165,5.678,21.417,0
4890,M04890,M,302.0,312.1,1399,52.1,210,7.633,37.437,0
4891,L04891,L,300.9,312.5,1512,71.9,26,11.391,47.46,1
4892,L04892,L,303.5,313.1,1879,32.8,191,6.45,17.412,0
4893,M04893,M,303.4,312.3,1423,31.0,186,4.617,21.691,0
4894,L04894,L,299.3,311.1,1123,28.3,205,3.329,25.233,1
4895,L04895,L,305.0,315.5,1675,44.5,239,7.806,26.75,0
4896,L04896,L,300.0,312.0,1563,43.4,77,7.11,27.773,0
4897,L04897,L,298.1,308.9,1158,41.0,107,4.974,35.45,0
4898,L04898,L,298.7,307.4,1586,35.6,66,5.904,22.135,0
4899,L04899,L,295.5,306.1,1300,53.6,82,7.298,41.254,0
4900,H04900,H,303.2,312.2,1588,47.6,82,7.924,30.096,0
4901,L04901,L,303.2,313.2,1881,47.2,217,9.301,25.104,1
4902,L04902,L,298.0,307.9,1465,43.7,16,6.703,29.732,0
4903,L04903,L,299.5,307.9,1717,38.1,51,6.85,22.078,0
4904,L04904,L,300.2,309.4,1254,32.8,153,4.315,26.133,0
4905,H04905,H,298.1,310.3,1196,45.2,191,5.661,37.667,0
4906,L04906,L,296.5,306.7,1903,44.2,174,8.817,23.395,0
4907,H04907,H,299.6,309.4,1562,45.7,12,7.469,29.294,0
4908,L04908,L,299.4,311.2,1627,24.4,113,4.151,15.111,0
4909,M04909,M,299.2,308.8,1730,43.4,46,7.863,25.048,0
4910,L04910,L,300.4,310.4,1394,36.9,247,5.39,26.395,0
4911,M04911,M,302.9,313.8,1665,31.2,250,5.443,18.677,0
4912,L04912,L,299.4,309.0,1635,47.3,13,8.094,28.879,0
4913,L04913,L,300.3,309.6,1241,41.8,167,5.429,33.61,0
4914,L04914,L,301.5,309.2,1803,63.5,203,11.995,35.372,1
4915,L04915,L,301.1,310.2,1761,44.8,81,8.272,25.552,0
4916,H04916,H,298.8,307.8,1243,37.0,173,4.821,29.81,0
4917,L04917,L,300.2,310.4,1540,38.9,47,6.276,25.104,0
4918,L04918,L,301.1,310.5,1454,28.3,32,4.305,19.483,0
4919,M04919,M,297.7,309.9,1784,52.3,231,9.77,29.295,1
4920,L04920,L,302.5,311.5,1218,43.1,161,5.503,35.571,0
